Clustering results for file  I01_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMENOIDS_9",0.957212174680194,0,0.561197129387416,0,0.972825824395765,0,0.222645897886912,0,10,0
"KMENOIDS_10",0.964269960299956,0,0.553609464783293,0,0.977994257871271,0,0.204566756944114,0,11,0
"DB_0.04_3",0.95941773268637,0,0.889425040422252,0,0.995395475125631,0,0.802486119320687,0,10,0
"DB_0.05_3",0.651080723423026,0,0.546916481961728,0,0.111667728672251,0,0.904351124740751,0,9,0
"DB_0.06_3",0.654609616232907,0,0.547615719769158,0,0.103210090533047,0,0.912734328624953,0,8,0
"DB_0.07_3",0.660785178650198,0,0.547679959322736,0,0.100436967596747,0,0.915374765450141,0,9,0
"DB_0.08_3",0.663431848257609,0,0.559726627606423,0,0.065250722395601,0,0.966314064362336,0,9,0
"DB_0.09_3",0.664314071460079,0,0.558586278197757,0,0.0601768888375051,0,0.968435122790139,0,8,0
"DB_0.1_3",0.664755183061315,0,0.557742598727434,0,0.0563797195551326,0,0.970055143093916,0,7,0
"DB_0.04_4",0.951036612262902,0,0.88815465458392,0,0.995402288915013,0,0.80026154143682,0,7,0
"DB_0.05_4",0.64534627260697,0,0.54647926366677,0,0.111977522441714,0,0.903071025437822,0,5,0
"DB_0.06_4",0.650198500220556,0,0.547519944434733,0,0.103053692144319,0,0.912572390109208,0,5,0
"DB_0.07_4",0.654168504631672,0,0.547898763135529,0,0.101573395192135,0,0.914765315380179,0,4,0
"DB_0.08_4",0.655050727834142,0,0.559955164684909,0,0.0664157859811141,0,0.965683214392123,0,3,0
"DB_0.09_4",0.659902955447728,0,0.558841679089558,0,0.0613914592098406,0,0.967852265431289,0,5,0
"DB_0.1_4",0.661667401852669,0,0.557713398930353,0,0.0563401183056206,0,0.969998843544317,0,6,0
"DB_0.04_5",0.947066607851787,0,0.88772483357089,0,0.996632795687764,0,0.79857316730378,0,5,0
"DB_0.05_5",0.642699602999559,0,0.546325088738183,0,0.111680210128868,0,0.902814489988846,0,3,0
"DB_0.06_5",0.646669607410675,0,0.54740470256892,0,0.102833713015529,0,0.912380142145655,0,3,0
"DB_0.07_5",0.650639611821791,0,0.547714999079233,0,0.101350394829069,0,0.914445386107437,0,3,0
"DB_0.08_5",0.655050727834142,0,0.559955164684909,0,0.0664157859811141,0,0.965683214392123,0,3,0
"DB_0.09_5",0.655491839435377,0,0.559093965336337,0,0.0626061909828377,0,0.967263796508592,0,3,0
"DB_0.1_5",0.657697397441553,0,0.557962959862738,0,0.0575490404178984,0,0.969401285073664,0,4,0
"DB_0.04_6",0.941773268636965,0,0.885155251427773,0,0.996649185662115,0,0.79397454017103,0,5,0
"DB_0.05_6",0.642258491398324,0,0.546813309345376,0,0.114048307041436,0,0.9016933251231,0,3,0
"DB_0.06_6",0.645787384208205,0,0.547341241676598,0,0.10459504463422,0,0.910744299633858,0,3,0
"DB_0.07_6",0.649757388619321,0,0.547642194251845,0,0.101269713011019,0,0.914319084856174,0,3,0
"DB_0.08_6",0.655050727834142,0,0.54736499084489,0,0.095432458530044,0,0.918888951945859,0,4,0
"DB_0.09_6",0.655050727834142,0,0.559089682699432,0,0.062601391698134,0,0.967255446252551,0,3,0
"DB_0.1_6",0.655491839435377,0,0.557945439984489,0,0.0575205775787013,0,0.969370120970145,0,3,0
"HDB_3",0.60652845169828,0,0.384748984917721,0,0.999989775929266,0,0.00638696400400647,0,206,0
"HDB_4",0.703131892368769,0,0.489406897615,0,0.999994270528458,0,0.137932575820321,0,67,0
"HDB_5",0.752095280105867,0,0.51893412175381,0,0.99999445487749,0,0.168762559040525,0,27,0
"HDB_6",0.776797529775033,0,0.535831070997944,0,0.999376777229657,0,0.188205188648715,0,22,0
"HDB_7",0.836347595941773,0,0.566601817161772,0,0.999106986702846,0,0.225713229494239,0,14,0
"HDB_8",0.797970886634318,0,0.547605207842209,0,0.999392302254793,0,0.204261045753515,0,14,0
"HDB_9",0.816056462284958,0,0.56195943875654,0,0.999106498138834,0,0.220779922972624,0,12,0
"HDB_10",0.851786501985002,0,0.574555841886603,0,0.999115212701457,0,0.238545796934665,0,11,0
"MM",0.972474636082929,0.00824418583300684,0.602151908245672,0.00957551849363567,0.994799474098306,0.00052034248561053,0.279212038948203,0.0170535953269218,8.4,0.547722557505166
Clustering results for file  I73_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMeans_5",0.991352438411262,0.000899373746606247,0.799022490903187,0.136053804040807,0.983040622830281,0.00140617999427322,0.75924172540258,0.16576969852007,5,0
"KMeans_6",0.990950226244344,0,0.568782225783054,0,0.987041442343809,0,0.478363571717689,0,6,0
"KMeans_7",0.992961287078934,0,0.547644843419491,0,0.995649179917366,0,0.450795933658047,0,7,0
"KMeans_8",0.98763197586727,0.0052921859696092,0.515040873698703,0.0232449600724085,0.996160806765539,0.000634803928721413,0.411033083626244,0.0282397339262052,8,0
"KMeans_9",0.990648567119155,0.000841287105614955,0.456307174368483,0.0284024436080798,0.996573409062454,0.000613997204492045,0.339513224961523,0.0346002749042147,9,0
"KMeans_10",0.990548014077426,0.00249869756456292,0.41430058480597,0.0230242302171959,0.997505036593555,0.000904688008014252,0.288224315622543,0.0279150213530845,10,0
"KMENOIDS_5",0.988939165409754,0,0.548360550431801,0,0.966564986284531,0,0.457953738778252,0,6,0
"KMENOIDS_6",0.988939165409754,0,0.434910620080463,0,0.980473951990166,0,0.316971552092163,0,7,0
"KMENOIDS_7",0.988939165409754,0,0.419589937816947,0,0.984636966889377,0,0.297438913214381,0,8,0
"KMENOIDS_8",0.984917043740573,0,0.414196592324181,0,0.993779664682382,0,0.288903187548519,0,9,0
"KMENOIDS_9",0.987430869783811,0,0.413929529919588,0,0.995196740157301,0,0.288272050727161,0,10,0
"KMENOIDS_10",0.986928104575163,0,0.413151103706199,0,0.995438610469285,0,0.28727305833156,0,11,0
"DB_0.04_3",0.946706887883358,0,0.84175288027815,0,1,0,0.807855292523758,0,20,0
"DB_0.05_3",0.957767722473605,0,0.843082122701012,0,0.999977141028425,0,0.809335539311189,0,14,0
"DB_0.06_3",0.963800904977376,0,0.844637963527773,0,0.999429432170897,0,0.811279539734086,0,11,0
"DB_0.07_3",0.973856209150327,0,0.902117076516414,0,0.999253518719015,0,0.881150812441654,0,12,0
"DB_0.08_3",0.976370035193565,0,0.902766017927575,0,0.99905715197229,0,0.881976159930923,0,12,0
"DB_0.09_3",0.978883861236802,0,0.965830680412288,0,0.998937784954137,0,0.958680446001723,0,10,0
"DB_0.1_3",0.98139768728004,0,0.966867064630114,0,0.998701661076596,0,0.95999010977656,0,10,0
"DB_0.04_4",0.936651583710407,0,0.84106044006624,0,1,0,0.807166114983327,0,15,0
"DB_0.05_4",0.950729009552539,0,0.842558619692008,0,1,0,0.808767505367954,0,12,0
"DB_0.06_4",0.960281548516843,0,0.844468520524859,0,0.999988580824921,0,0.810980969745103,0,11,0
"DB_0.07_4",0.968828557063851,0,0.901969888713882,0,0.999962941635927,0,0.880832064579762,0,12,0
"DB_0.08_4",0.972347913524384,0,0.90270582772654,0,0.999056872578072,0,0.881910527357995,0,10,0
"DB_0.09_4",0.978381096028155,0,0.965823093412157,0,0.998937751678808,0,0.958671500020911,0,10,0
"DB_0.1_4",0.97938662644545,0,0.966807886029096,0,0.998710055869103,0,0.959917288275699,0,9,0
"DB_0.04_5",0.927601809954751,0,0.840405429054973,0,1,0,0.806515683053374,0,12,0
"DB_0.05_5",0.94218200100553,0,0.841821669079333,0,1,0,0.808001782894527,0,11,0
"DB_0.06_5",0.956259426847662,0,0.843855996714323,0,1,0,0.810290070781646,0,11,0
"DB_0.07_5",0.96078431372549,0,0.901648199908349,0,1,0,0.880471945502761,0,8,0
"DB_0.08_5",0.965811965811966,0,0.902552064523895,0,0.999073392978315,0,0.881735742693338,0,7,0
"DB_0.09_5",0.972850678733032,0,0.965737107410678,0,0.99894582089212,0,0.958569125050274,0,7,0
"DB_0.1_5",0.976872800402212,0,0.966742637827973,0,0.998718416076189,0,0.959837336971028,0,8,0
"DB_0.04_6",0.922071392659628,0,0.839945151047057,0,1,0,0.806056256366442,0,10,0
"DB_0.05_6",0.936651583710407,0,0.841340147471051,0,1,0,0.807491294544499,0,11,0
"DB_0.06_6",0.951734539969834,0,0.843393695506372,0,1,0,0.809785433353853,0,12,0
"DB_0.07_6",0.9587732528909,0,0.86950056295541,0,1,0,0.841425173475597,0,10,0
"DB_0.08_6",0.962292609351433,0,0.902176255117432,0,0.999982873584216,0,0.881112415705126,0,8,0
"DB_0.09_6",0.965811965811966,0,0.96555350200752,0,0.999375559572757,0,0.958259958483772,0,5,0
"DB_0.1_6",0.970839617898441,0,0.966599496425511,0,0.99873507156532,0,0.959662570461816,0,6,0
"HDB_3",0.951231774761186,0,0.822055004739346,0,0.999991413360811,0,0.78386126070999,0,41,0
"HDB_4",0.945701357466063,0,0.822867825353327,0,0.999839547983749,0,0.784929473997145,0,21,0
"HDB_5",0.950729009552539,0,0.823109597757485,0,0.999859631834354,0,0.785209805501774,0,17,0
"HDB_6",0.947712418300654,0,0.822879458753527,0,1,0,0.78494632240457,0,17,0
"HDB_7",0.951231774761186,0,0.823939615571761,0,1,0,0.786176669328583,0,13,0
"HDB_8",0.945198592257416,0,0.82360578756602,0,1,0,0.78583675489653,0,12,0
"HDB_9",0.941679235796883,0,0.823375142762052,0,1,0,0.785610441022442,0,11,0
"HDB_10",0.94017094017094,0,0.823229978159556,0,1,0,0.785459264479471,0,11,0
"MM",0.97938662644545,0,0.404832716763123,0,0.992999988617868,0,0.277683592534131,0,9,0
Clustering results for file  I74_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMeans_5",0.918151540383014,0.00055855153476266,0.523439893383308,0.000384964371109983,0.878259474484051,0.0007302552456958,0.33041562768224,0.000252033886212411,5,0
"KMeans_6",0.912989175686928,0.00651643457223088,0.508114194716953,0.000277791492036691,0.882556752415373,0.00284816954332269,0.30441489626576,0.00112514988342616,6,0
"KMeans_7",0.909825145711907,0.00775294211289579,0.50026789420589,0.00603272312259283,0.897705296892102,0.00456432759840661,0.284059243663958,0.00683168618183817,7,0
"KMeans_8",0.921815154038301,0.0109453300417353,0.500501768448547,0.0137003360591308,0.910149489366058,0.0131438391370833,0.27765062173078,0.0165013714288069,8,0
"KMeans_9",0.9248126561199,0.00861590762662553,0.489268730313244,0.0138406498375511,0.931658910700084,0.0151675576946427,0.248605462920772,0.0222890228945903,9,0
"KMeans_10",0.928476269775187,0.00964029672975015,0.481875543807899,0.0152305865924782,0.935875479334483,0.0129218019007923,0.234896490646597,0.0227675342543141,10,0
"KMENOIDS_5",0.92173189009159,0,0.527122164266138,0,0.88368806053591,0,0.333147891234193,0,6,0
"KMENOIDS_6",0.925478767693589,0,0.526710179390283,0,0.898586799896062,0,0.324406768226112,0,7,0
"KMENOIDS_7",0.919233971690258,0,0.506887048520236,0,0.905814219009598,0,0.28986795415957,0,8,0
"KMENOIDS_8",0.919650291423813,0,0.49374549391542,0,0.910068189513303,0,0.267263115566481,0,9,0
"KMENOIDS_9",0.935470441298918,0,0.500695137780851,0,0.934580193544831,0,0.264658716037457,0,10,0
"KMENOIDS_10",0.935054121565362,0,0.465863342397232,0,0.946161977653367,0,0.204577617691926,0,11,0
"DB_0.04_3",0.776852622814321,0,0.681515230435834,0,0.223581958256575,0,0.929882215258155,0,13,0
"DB_0.05_3",0.763114071606994,0,0.655148545169737,0,0.0791612243571179,0,0.968109731980238,0,2,0
"DB_0.06_3",0.765611990008326,0,0.652992213555204,0,0.0565859941098104,0,0.977241605255635,0,2,0
"DB_0.07_3",0.768942547876769,0,0.652169630957958,0,0.0415611722967519,0,0.984274118203249,0,3,0
"DB_0.08_3",0.769358867610325,0,0.652178300673359,0,0.039249791805709,0,0.985557815586144,0,3,0
"DB_0.09_3",0.76977518734388,0,0.651731290147285,0,0.037456368822977,0,0.985855322511818,0,3,0
"DB_0.1_3",0.771024146544546,0,0.649469534793475,0,0.0284140236352075,0,0.987302285909794,0,4,0
"DB_0.04_4",0.784346378018318,0,0.70257570308791,0,0.30587625507212,0,0.917367246998601,0,13,0
"DB_0.05_4",0.762697751873439,0,0.655579603419475,0,0.0831987012270567,0,0.966542484328246,0,2,0
"DB_0.06_4",0.765195670274771,0,0.65297764843333,0,0.0588689411783241,0,0.975956836434863,0,2,0
"DB_0.07_4",0.767277268942548,0,0.651684820472735,0,0.0420054894208543,0,0.983243648106973,0,2,0
"DB_0.08_4",0.767693588676103,0,0.6516948773426,0,0.0396986814359491,0,0.9845288491963,0,2,0
"DB_0.09_4",0.76977518734388,0,0.651731290147285,0,0.037456368822977,0,0.985855322511818,0,3,0
"DB_0.1_4",0.76977518734388,0,0.650369451252098,0,0.0320223010344349,0,0.986716168259727,0,3,0
"DB_0.04_5",0.805162364696087,0,0.746023461637029,0,0.475100574499354,0,0.892168618096944,0,12,0
"DB_0.05_5",0.762281432139883,0,0.6587260165328,0,0.0979300178936001,0,0.963291313326337,0,2,0
"DB_0.06_5",0.765195670274771,0,0.65342951400003,0,0.0606640092641463,0,0.975670650986337,0,2,0
"DB_0.07_5",0.767277268942548,0,0.652590285549214,0,0.0456135860201821,0,0.982668317761963,0,2,0
"DB_0.08_5",0.767693588676103,0,0.6516948773426,0,0.0396986814359491,0,0.9845288491963,0,2,0
"DB_0.09_5",0.768109908409659,0,0.651704240635233,0,0.0373881456542925,0,0.985814106761482,0,2,0
"DB_0.1_5",0.768109908409659,0,0.650346563203439,0,0.0319651289502361,0,0.986681258245241,0,2,0
"DB_0.04_6",0.823064113238968,0,0.77986309479016,0,0.645243434380567,0,0.852045273900063,0,14,0
"DB_0.05_6",0.767693588676103,0,0.6693699995249,0,0.141454760496747,0,0.955952404519848,0,3,0
"DB_0.06_6",0.765195670274771,0,0.654787191431824,0,0.0660495529207862,0,0.974815335837454,0,2,0
"DB_0.07_6",0.767277268942548,0,0.652590285549214,0,0.0456135860201821,0,0.982668317761963,0,2,0
"DB_0.08_6",0.767693588676103,0,0.6516948773426,0,0.0396986814359491,0,0.9845288491963,0,2,0
"DB_0.09_6",0.768109908409659,0,0.651704240635233,0,0.0373881456542925,0,0.985814106761482,0,2,0
"DB_0.1_6",0.768109908409659,0,0.650346563203439,0,0.0319651289502361,0,0.986681258245241,0,2,0
"HDB_3",0.516652789342215,0,0.284392674298559,0,0.999859558174946,0,0.00408566724762136,0,210,0
"HDB_4",0.482514571190674,0,0.308607536202131,0,0.999865040610507,0,0.0727639907406675,0,82,0
"HDB_5",0.6240632805995,0,0.529829542991558,0,0.999908001563973,0,0.341089671931956,0,32,0
"HDB_6",0.606161532056619,0,0.520796046332346,0,0.999890668697578,0,0.335286629964382,0,23,0
"HDB_7",0.568276436303081,0,0.499868740508829,0,0.999945934541235,0,0.321430167871146,0,18,0
"HDB_8",0.563280599500416,0,0.515040048883323,0,0.999990622366727,0,0.345657569167075,0,12,0
"HDB_9",0.532056619483763,0,0.48883947536431,0,1,0,0.322689074857965,0,9,0
"HDB_10",0.723563696919234,0,0.748397923291052,0,0.759934289346608,0,0.742679065675742,0,5,0
"MM",0.841631973355537,0.0216358125147866,0.459839346705734,0.0178076917852227,0.911225285238466,0.0152983006566936,0.214282325690227,0.0355817601862132,7.2,1.48323969741913
Clustering results overall
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivity_sd","clusters_mean","clusters_sd"
"KMeans_5",0.943502502958031,0.0621605295340969,0.474871128882276,0.164694320988724,0.866821890750118,0.0937392472738981,0.369933780682485,0.119344704689259,5,0
"KMeans_6",0.951627857465454,0.0524765748813241,0.43762786317757,0.155808872996484,0.900002712586263,0.0722457508905484,0.313747825962142,0.0852481083116892,6,0
"KMeans_7",0.957495575361195,0.0462831994595559,0.411539921159766,0.159213795738593,0.923850576367102,0.0585625488214122,0.273479755558636,0.0711332966947459,7,0
"KMeans_8",0.962680061136709,0.0413503688522224,0.392126583764451,0.164029408624578,0.938693476801125,0.0509577398448316,0.245007698594321,0.0661113980200242,8,0
"KMeans_9",0.966212199573821,0.0387528814296076,0.372700604060644,0.164754312322479,0.951177694443616,0.0416950175737439,0.21700108659218,0.0558169397632627,9,0
"KMeans_10",0.96869111672446,0.0366956962851379,0.360087739632267,0.166347849574641,0.958978142682636,0.0361641745188729,0.198764318802168,0.0526164236870058,10,0
"KMENOIDS_5",0.949041052927595,0.0572764969097919,0.457763192361719,0.173489472223674,0.883612275023093,0.0898449267651877,0.344280069319686,0.117641101511621,6,0
"KMENOIDS_6",0.956450284299707,0.0484056383973186,0.416269462958031,0.162513912959917,0.909571405902916,0.071127503430823,0.283111920054546,0.0736009678353626,7,0
"KMENOIDS_7",0.962371691518259,0.0424740155692589,0.391002593511533,0.166127751674811,0.928690106017149,0.0576560934193079,0.244693699367845,0.0667642962340092,8,0
"KMENOIDS_8",0.966754457383185,0.0397740371303104,0.374838729870663,0.165525968961557,0.941691335935262,0.0533367007735292,0.220026543557045,0.0568970925841101,9,0
"KMENOIDS_9",0.969811786051684,0.0370337091302754,0.358017506365744,0.167267253412353,0.952837770996937,0.0454123461008626,0.195720853979897,0.0520742288099262,10,0
"KMENOIDS_10",0.971788092745961,0.0357033385787727,0.344714098197874,0.167556827784449,0.961092828777695,0.0370348573962658,0.176749761230204,0.0449189678070535,11,0
"DB_0.04_3",0.919339625582144,0.0892678462791265,0.770489966981997,0.158978049616223,0.818137450025194,0.287248155309814,0.743797504112756,0.222110503549753,14.6164383561644,10.4955415626857
"DB_0.05_3",0.918704155268022,0.105340845795137,0.784003975394905,0.160700423839468,0.7380102837736,0.354673446844333,0.794281102167519,0.205964863476434,10.5205479452055,6.39250774353395
"DB_0.06_3",0.91405297135722,0.111830737869709,0.784923263802133,0.163024487568898,0.662171183648418,0.391054919862958,0.823748757550405,0.194477539085917,8.38356164383562,4.78025492400859
"DB_0.07_3",0.90461691619424,0.125661213409676,0.782777436481947,0.169740000054212,0.601412500972484,0.420567064653158,0.851179448879168,0.187130936677783,7.21917808219178,4.32128638043525
"DB_0.08_3",0.898888477799934,0.130864605906443,0.787681303775556,0.170975487065717,0.559238023645248,0.430014384413975,0.873666680998609,0.175405482786259,6.50684931506849,3.97605083130105
"DB_0.09_3",0.898992296078309,0.1333245379234,0.790476972566854,0.172529212851741,0.547305159318253,0.438120345659761,0.881846896324439,0.172276279511759,5.84931506849315,3.52243300100589
"DB_0.1_3",0.889609404655942,0.145566956830806,0.792880622891145,0.178409276144876,0.51085945460232,0.44703790104023,0.907417201603713,0.15475580970056,5.19178082191781,3.05803828843198
"DB_0.04_4",0.910361226096551,0.0922354662304947,0.765595619754113,0.160017340311702,0.822654290530938,0.279003119093404,0.735601819202741,0.226588156172969,10.9452054794521,7.35770648700113
"DB_0.05_4",0.913797441321215,0.106192957416616,0.782121220480718,0.161724930300115,0.740184337700168,0.352137380460634,0.790076091464587,0.210688469309725,8.52054794520548,5.34402467206
"DB_0.06_4",0.911272758219639,0.11163527550079,0.785002291851699,0.162247344887683,0.669284056551809,0.386118940297792,0.822028331867662,0.194696307656482,7.05479452054795,3.91184245791227
"DB_0.07_4",0.904587534442995,0.120158933231447,0.783381604427212,0.167881421450693,0.609091364605651,0.413840843459421,0.845822415914058,0.187612636681267,6.19178082191781,3.52631982481018
"DB_0.08_4",0.896995674190338,0.130521580960198,0.787371656678832,0.170551161957661,0.560576157467811,0.429425338283567,0.87290581544812,0.175229685708887,5.64383561643836,3.32235635511613
"DB_0.09_4",0.897729908583519,0.132527543160581,0.78998960325298,0.171768936848273,0.54881262093528,0.436756261705781,0.880563885804382,0.17191782578783,5.24657534246575,3.04950279152105
"DB_0.1_4",0.888488886851436,0.14534928153386,0.792379050805393,0.17789388540537,0.512807449382692,0.447088623139036,0.90653747567169,0.154420302246268,4.76712328767123,2.81128948243212
"DB_0.04_5",0.905099202838719,0.0916856660713923,0.762483015692385,0.159544828636081,0.837964900461014,0.260100521132094,0.723671849279895,0.232493975702357,9.56164383561644,7.04546012488788
"DB_0.05_5",0.909072287069459,0.107289527952959,0.77863178826467,0.161211345295188,0.748178974419946,0.345300756979726,0.782974177930529,0.212783722804552,7.61643835616438,4.79186271189185
"DB_0.06_5",0.908582064038032,0.111499843929508,0.785362585856302,0.161757427164359,0.678423937180969,0.384863019475641,0.819649847127527,0.194739022924715,6.23287671232877,3.56495499404818
"DB_0.07_5",0.902969225108369,0.118710456819869,0.782519828623328,0.166461565199442,0.620480697784748,0.412828300481086,0.841659943085375,0.187785862028348,5.54794520547945,3.12712636941477
"DB_0.08_5",0.896289657081653,0.128838558430639,0.781715934084407,0.170754225827064,0.573853017484337,0.420970400083533,0.862886526912936,0.18014149591681,5.10958904109589,2.92290591628157
"DB_0.09_5",0.896237796181896,0.132475309134404,0.789063448711498,0.172382711021938,0.551464655621301,0.435387932407117,0.878155509056802,0.174830744180949,4.78082191780822,2.71439872277077
"DB_0.1_5",0.887242616549418,0.145121954206829,0.792095068035241,0.177610121248897,0.515629180239939,0.447508378275447,0.90583873076971,0.154373187188137,4.35616438356164,2.56780203791805
